# RGB data for the "Cylon red" color map.
# 
# A print- and screen-friendly color map designed specifically for plotting
# LSC/Virgo sky maps. The color map is constructed in CIE Lab space, following
# a linear ramp in lightness (the `l` coordinate) and a cubic spline in color
# components (the `a` and `b` coordinates).
# 
# This particular color map was selected from 20 random realizations of this
# construction.
1.0,0.939165516411,0.880255669068
1.0,0.929015927765,0.85906171669
1.0,0.918926352488,0.838279657804
1.0,0.908897333222,0.817903334328
1.0,0.898929403412,0.797926649829
1.0,0.8890230863,0.778343571272
1.0,0.879178893918,0.759148130872
1.0,0.869397326063,0.740334428065
1.0,0.859678869268,0.721896631596
1.0,0.850023995757,0.703828981736
1.0,0.840433162392,0.686125792633
1.0,0.830906809602,0.66878145481
1.0,0.821445360307,0.651790437813
1.0,0.812049218818,0.635147293023
1.0,0.802718769731,0.618846656636
1.0,0.793454376798,0.60288325283
1.0,0.784256381791,0.58725189712
1.0,0.775125103341,0.571947499915
1.0,0.766060835764,0.556965070297
1.0,0.75706384787,0.542299720017
1.0,0.74813438175,0.527946667729
1.0,0.739272651553,0.513901243482
1.0,0.730478842231,0.50015889346
1.0,0.721753108278,0.486715184999
1.0,0.71309557244,0.473565811884
1.0,0.704506324408,0.460706599936
1.0,0.695985419489,0.44813351289
1.0,0.687532877261,0.435842658583
1.0,0.679148680195,0.423830295435
1.0,0.670832772271,0.412092839236
1.0,0.662585057553,0.400626870224
1.0,0.654405398758,0.389429140439
1.0,0.64629361579,0.378496581338
1.0,0.638249484251,0.367826311632
1.0,0.630272733933,0.357415645309
1.0,0.622363047276,0.347262099779
1.0,0.6145200578,0.337363404068
1.0,0.60674334851,0.327717506978
1.0,0.599032450269,0.318322585074
1.0,0.591386840141,0.309177050375
1.0,0.583805939689,0.30027955756
1.0,0.576289113248,0.291629010484
1.0,0.56883566615,0.283224567748
1.0,0.561444842902,0.275065647042
1.0,0.554115825322,0.267151927907
1.0,0.546847730611,0.259483352538
1.0,0.539639609375,0.25206012419
1.0,0.53249044357,0.244882702704
